ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
25304
ITEM: BOX BOUNDS ff ff ff
0.0000000000000000e+00 4.0000000000000000e+02
0.0000000000000000e+00 4.0000000000000000e+02
0.0000000000000000e+00 8.0000000000000000e+02
ITEM: ATOMS x y z type
149.856 210.652 36.352 1
147.897 208.623 36.35 1
147.85 210.666 34.3291 1
149.883 208.617 34.332 1
249.076 210.636 34.3379 1
251.062 210.634 36.3565 1
253.109 208.648 36.3549 1
253.069 210.693 34.3334 1
251.096 208.618 34.336 1
149.905 214.683 36.3512 1
147.831 212.685 36.3495 1
147.903 214.752 34.3283 1
149.872 212.678 34.3312 1
151.901 214.688 34.3331 1
249.06 212.669 36.3581 1
249.075 214.697 34.3368 1
251.088 214.727 36.3557 1
253.022 212.73 36.3543 1
251.042 212.681 34.3351 1
149.92 218.788 36.3502 1
147.97 216.798 36.3487 1
149.956 220.798 34.3286 1
149.942 216.738 34.33 1
151.949 220.78 36.3515 1
151.923 216.713 36.3529 1
153.946 220.755 34.3333 1
151.934 218.729 34.3317 1
249.059 220.791 36.3558 1
247.034 218.738 36.3583 1
249.041 216.708 36.3571 1
247.043 220.76 34.3368 1
249.026 218.743 34.3355 1
251.003 218.793 36.3546 1
251.079 216.742 34.334 1
153.944 222.765 36.3528 1
151.968 224.829 36.35 1
153.965 224.809 34.3313 1
151.92 222.814 34.33 1
155.963 224.79 36.3539 1
244.983 224.791 36.3577 1
245.012 222.777 34.338 1
248.955 224.834 36.3542 1
246.998 222.776 36.3568 1
246.98 224.831 34.3348 1
249.031 222.804 34.3338 1
153.937 226.845 36.3509 1
153.995 228.858 34.329 1
155.991 228.836 36.3518 1
157.997 228.819 34.3332 1
155.969 226.794 34.3323 1
240.966 228.842 36.3591 1
244.988 228.856 36.3557 1
242.973 226.814 36.3585 1
242.966 228.818 34.3366 1
244.994 226.83 34.3358 1
246.99 226.879 36.355 1
158.003 230.829 36.3525 1
156.006 232.84 36.3495 1
158.02 232.88 34.3304 1
155.978 230.856 34.3298 1
160.028 232.86 36.353 1
162.025 232.88 34.3344 1
160.006 230.851 34.3339 1
240.964 232.898 36.3567 1
238.93 232.876 34.3376 1
240.941 230.848 34.3372 1
242.949 230.874 36.3563 1
242.975 232.877 34.334 1
244.961 230.834 34.3335 1
157.992 234.886 36.35 1
162.039 234.887 36.3534 1
160.007 236.916 36.3504 1
162.019 236.925 34.3312 1
160.007 234.906 34.3309 1
164.057 236.907 36.3537 1
166.064 236.923 34.335 1
164.042 234.904 34.3348 1
236.937 236.937 36.357 1
234.897 236.915 34.3378 1
236.915 234.897 34.3378 1
238.953 234.918 36.3569 1
238.946 236.926 34.3345 1
240.963 234.905 34.3343 1
162.027 238.938 36.3507 1
166.083 238.922 36.3538 1
164.055 240.955 36.3508 1
166.062 240.93 34.3314 1
164.037 238.94 34.3314 1
168.114 240.952 36.3538 1
170.117 240.956 34.3347 1
168.091 238.945 34.3349 1
228.842 240.966 36.3591 1
232.898 240.964 36.3567 1
230.848 240.941 34.3372 1
232.876 238.93 34.3376 1
234.918 238.953 36.3569 1
234.905 240.963 34.3343 1
236.926 238.946 34.3345 1
166.097 242.944 36.3508 1
170.101 242.986 36.3535 1
170.067 244.989 34.3309 1
168.081 242.977 34.3313 1
174.145 242.986 36.3562 1
172.099 244.971 36.3531 1
174.16 244.982 34.3337 1
172.141 242.965 34.3343 1
176.172 244.989 36.3556 1
178.19 245.004 34.3363 1
224.791 244.983 36.3577 1
222.777 245.012 34.338 1
228.856 244.988 36.3557 1
226.814 242.973 36.3585 1
226.83 244.994 34.3358 1
228.818 242.966 34.3366 1
230.874 242.949 36.3563 1
230.834 244.961 34.3335 1
232.877 242.975 34.334 1
174.124 247.007 36.3526 1
172.136 246.97 34.3304 1
178.196 247.009 36.3548 1
176.127 248.983 36.352 1
178.138 249.022 34.332 1
176.15 246.984 34.3329 1
182.23 247.038 36.3568 1
180.186 249.009 36.3539 1
182.227 249.027 34.334 1
180.208 247.014 34.3352 1
184.237 249.068 36.3556 1
186.269 249.052 34.3358 1
188.301 249.073 36.3571 1
190.339 249.083 34.3372 1
210.636 249.076 34.3379 1
212.669 249.06 36.3581 1
214.697 249.075 34.3368 1
220.791 249.059 36.3558 1
218.738 247.034 36.3583 1
216.708 249.041 36.3571 1
218.743 249.026 34.3355 1
220.76 247.043 34.3368 1
224.834 248.955 36.3542 1
222.776 246.998 36.3568 1
222.804 249.031 34.3338 1
224.831 246.98 34.3348 1
226.879 246.99 36.355 1
182.184 251.066 36.3529 1
180.131 250.976 34.3309 1
186.252 251.037 36.3544 1
186.203 253.011 34.3313 1
184.205 251.078 34.3327 1
190.318 251.094 36.3556 1
188.239 253.065 36.3531 1
190.287 253.102 34.3326 1
188.302 251.054 34.3342 1
194.383 251.119 36.3566 1
192.332 253.12 36.3542 1
194.374 253.127 34.3336 1
192.349 251.109 34.3354 1
198.452 251.127 36.3572 1
196.412 253.134 36.355 1
198.45 253.134 34.3342 1
196.418 251.122 34.3362 1
202.521 251.125 36.3574 1
200.487 253.137 36.3554 1
202.524 253.133 34.3344 1
200.486 251.125 34.3366 1
206.588 251.114 36.3571 1
204.563 253.131 36.3553 1
206.603 253.121 34.3341 1
204.555 251.119 34.3365 1
210.634 251.062 36.3565 1
208.648 253.109 36.3549 1
210.693 253.069 34.3334 1
208.618 251.096 34.336 1
214.727 251.088 36.3557 1
212.73 253.022 36.3543 1
212.681 251.042 34.3351 1
218.793 251.003 36.3546 1
216.742 251.079 34.334 1
198.449 145.827 40.3891 1
202.536 145.828 40.3894 1
200.493 145.827 38.3687 1
178.121 149.984 40.3876 1
182.198 149.877 40.389 1
180.176 149.896 38.3678 1
186.302 149.889 40.3903 1
184.198 147.941 40.3881 1
184.249 149.918 38.3694 1
186.241 147.884 38.3682 1
190.331 149.847 40.3914 1
188.304 147.818 40.3892 1
188.306 149.86 38.3707 1
190.321 147.84 38.3693 1
194.357 145.867 40.3887 1
192.321 145.911 38.3678 1
194.4 149.862 40.3922 1
192.362 147.889 40.3901 1
192.366 149.875 38.3717 1
194.41 147.879 38.37 1
196.403 145.837 38.3684 1
198.463 149.843 40.3927 1
196.427 147.847 40.3906 1
196.437 149.857 38.3724 1
198.457 147.838 38.3705 1
202.519 149.844 40.393 1
200.492 147.834 40.391 1
200.491 149.842 38.3728 1
202.527 147.838 38.3707 1
206.629 145.871 40.3894 1
204.583 145.84 38.3688 1
206.583 149.865 40.3929 1
204.558 147.849 40.3911 1
204.546 149.859 38.3728 1
206.575 147.882 38.3707 1
208.666 145.917 38.3687 1
210.653 149.852 40.3926 1
208.623 147.894 40.391 1
208.617 149.879 38.3726 1
210.667 147.846 38.3704 1
214.683 149.901 40.3921 1
212.685 147.827 40.3907 1
212.679 149.868 38.3721 1
214.753 147.899 38.3698 1
218.79 149.916 40.3914 1
216.799 147.966 40.3902 1
220.799 149.952 38.3703 1
216.74 149.938 38.3713 1
170.143 153.987 40.3869 1
174.144 153.982 40.3888 1
172.125 153.964 38.3673 1
174.121 151.983 38.3667 1
178.198 153.948 40.3907 1
176.13 151.941 40.3882 1
176.19 153.959 38.3694 1
178.179 151.955 38.3686 1
180.218 151.931 40.3899 1
180.222 153.926 38.3715 1
182.231 151.89 38.3704 1
184.261 151.9 40.3914 1
186.29 151.885 38.372 1
214.689 151.897 38.3737 1
220.781 151.946 40.3925 1
216.714 151.92 40.3934 1
220.757 153.942 38.3739 1
218.73 151.93 38.3727 1
222.766 153.941 40.3935 1
224.831 151.965 40.3914 1
224.811 153.961 38.3724 1
222.815 151.916 38.3714 1
226.847 153.934 40.3922 1
228.86 153.991 38.3708 1
166.065 157.983 40.3875 1
170.122 158.009 40.3897 1
168.096 155.971 40.3872 1
168.075 157.986 38.3681 1
170.102 156.002 38.3678 1
172.152 155.988 40.3893 1
172.132 157.988 38.3707 1
174.165 155.983 38.3701 1
176.179 155.962 40.3914 1
224.792 155.96 40.3945 1
228.838 155.988 40.3929 1
228.821 157.993 38.3741 1
226.796 155.965 38.3733 1
230.831 158 40.3935 1
232.842 156.003 40.3912 1
232.882 158.017 38.3719 1
230.859 155.974 38.3714 1
234.888 157.989 40.3917 1
162.02 162.02 40.3878 1
166.07 162.032 40.3902 1
164.041 160 40.3877 1
164.032 162.012 38.3686 1
166.053 159.996 38.3684 1
168.093 160.017 40.39 1
232.862 160.025 40.394 1
232.883 162.022 38.3751 1
230.853 160.002 38.3747 1
234.89 162.036 40.3943 1
236.918 160.004 40.392 1
236.928 162.016 38.3727 1
234.909 160.004 38.3724 1
238.94 162.024 40.3923 1
157.983 166.065 40.3875 1
162.032 166.07 40.3902 1
160 164.041 40.3877 1
159.996 166.053 38.3684 1
162.012 164.032 38.3686 1
164.049 164.049 40.3903 1
236.91 164.054 40.3946 1
236.926 166.061 38.3757 1
234.906 164.039 38.3755 1
238.924 166.081 40.3948 1
240.957 164.052 40.3925 1
240.933 166.059 38.373 1
238.942 164.034 38.3729 1
242.947 166.094 40.3926 1
153.987 170.143 40.3869 1
158.009 170.122 40.3897 1
155.971 168.096 40.3872 1
156.002 170.102 38.3678 1
157.986 168.075 38.3681 1
160.017 168.093 40.39 1
240.955 168.111 40.3948 1
240.959 170.114 38.3756 1
238.948 168.088 38.3757 1
242.989 170.098 40.3947 1
244.992 170.065 38.3727 1
242.98 168.078 38.373 1
153.982 174.144 40.3888 1
151.983 174.121 38.3667 1
153.964 172.125 38.3673 1
155.988 172.152 40.3893 1
155.983 174.165 38.3701 1
157.988 172.132 38.3707 1
242.989 174.143 40.3969 1
244.974 172.096 40.3945 1
244.985 174.158 38.375 1
242.968 172.138 38.3754 1
247.01 174.121 40.3942 1
246.973 172.133 38.3725 1
149.984 178.121 40.3876 1
153.948 178.198 40.3907 1
151.941 176.13 40.3882 1
151.955 178.179 38.3686 1
153.959 176.19 38.3694 1
155.962 176.179 40.3914 1
244.992 176.17 40.3965 1
245.007 178.187 38.3771 1
247.011 178.195 40.396 1
248.986 176.125 40.3938 1
249.025 178.136 38.3738 1
246.987 176.148 38.3745 1
149.877 182.198 40.389 1
149.896 180.176 38.3678 1
151.931 180.218 40.3899 1
151.89 182.231 38.3704 1
153.926 180.222 38.3715 1
247.041 182.228 40.3976 1
249.012 180.185 40.3953 1
249.031 182.225 38.3755 1
247.017 180.206 38.3763 1
251.069 182.182 40.3947 1
250.98 180.129 38.3731 1
149.889 186.302 40.3903 1
147.941 184.198 40.3881 1
147.884 186.241 38.3682 1
149.918 184.249 38.3694 1
151.9 184.261 40.3914 1
151.885 186.29 38.372 1
249.072 184.236 40.3968 1
249.056 186.267 38.3769 1
251.04 186.251 40.3959 1
253.015 186.202 38.3736 1
251.081 184.203 38.3746 1
149.847 190.331 40.3914 1
147.818 188.304 40.3892 1
147.84 190.321 38.3693 1
149.86 188.306 38.3707 1
249.076 188.3 40.398 1
249.087 190.338 38.3782 1
251.097 190.317 40.397 1
253.068 188.238 40.3951 1
253.106 190.286 38.3747 1
251.058 188.301 38.3758 1
145.867 194.357 40.3887 1
145.911 192.321 38.3678 1
149.862 194.4 40.3922 1
147.889 192.362 40.3901 1
147.879 194.41 38.37 1
149.875 192.366 38.3717 1
251.123 194.382 40.3978 1
253.123 192.331 40.396 1
253.13 194.373 38.3756 1
251.113 192.348 38.3768 1
145.827 198.449 40.3891 1
145.837 196.403 38.3684 1
149.843 198.463 40.3927 1
147.847 196.427 40.3906 1
147.838 198.457 38.3705 1
149.857 196.437 38.3724 1
251.13 198.451 40.3984 1
253.137 196.412 40.3967 1
253.138 198.45 38.3761 1
251.126 196.417 38.3776 1
145.828 202.536 40.3894 1
145.827 200.493 38.3687 1
149.844 202.519 40.393 1
147.834 200.492 40.391 1
147.838 202.527 38.3707 1
149.842 200.491 38.3728 1
251.129 202.52 40.3986 1
253.14 200.487 40.3971 1
253.137 202.524 38.3763 1
251.129 200.486 38.378 1
145.871 206.629 40.3894 1
145.84 204.583 38.3688 1
149.865 206.583 40.3929 1
147.849 204.558 40.3911 1
147.882 206.575 38.3707 1
149.859 204.546 38.3728 1
251.117 206.589 40.3985 1
253.134 204.563 40.3971 1
253.125 206.603 38.3762 1
251.123 204.555 38.378 1
145.917 208.666 38.3687 1
149.852 210.653 40.3926 1
147.894 208.623 40.391 1
147.846 210.667 38.3704 1
149.879 208.617 38.3726 1
249.079 210.637 38.3791 1
251.065 210.634 40.3981 1
253.112 208.649 40.3969 1
253.073 210.694 38.3757 1
251.1 208.618 38.3776 1
149.901 214.683 40.3921 1
147.827 212.685 40.3907 1
147.899 214.753 38.3698 1
149.868 212.679 38.3721 1
151.897 214.689 38.3737 1
249.064 212.669 40.3993 1
249.078 214.698 38.3783 1
251.091 214.728 40.3975 1
253.025 212.731 40.3965 1
251.046 212.682 38.377 1
149.916 218.79 40.3914 1
147.966 216.799 40.3902 1
149.952 220.799 38.3703 1
149.938 216.74 38.3713 1
151.946 220.781 40.3925 1
151.92 216.714 40.3934 1
153.942 220.757 38.3739 1
151.93 218.73 38.3727 1
249.062 220.792 40.3976 1
247.037 218.739 40.3995 1
249.044 216.709 40.3985 1
247.046 220.762 38.3783 1
249.03 218.744 38.3773 1
251.006 218.794 40.3968 1
251.083 216.743 38.3763 1
153.941 222.766 40.3935 1
151.965 224.831 40.3914 1
153.961 224.811 38.3724 1
151.916 222.815 38.3714 1
155.96 224.792 40.3945 1
244.985 224.792 40.399 1
245.015 222.779 38.3792 1
248.958 224.836 40.3964 1
247.001 222.778 40.3983 1
246.983 224.833 38.3768 1
249.034 222.806 38.3761 1
153.934 226.847 40.3922 1
153.991 228.86 38.3708 1
155.988 228.838 40.3929 1
157.993 228.821 38.3741 1
155.965 226.796 38.3733 1
240.968 228.844 40.4001 1
244.99 228.857 40.3976 1
242.976 226.816 40.3996 1
242.969 228.82 38.3781 1
244.997 226.832 38.3775 1
246.993 226.881 40.397 1
158 230.831 40.3935 1
156.003 232.842 40.3912 1
158.017 232.882 38.3719 1
155.974 230.859 38.3714 1
160.025 232.862 40.394 1
162.022 232.883 38.3751 1
160.002 230.853 38.3747 1
240.966 232.9 40.3983 1
238.933 232.878 38.3789 1
240.943 230.851 38.3786 1
242.952 230.876 40.398 1
242.978 232.88 38.3762 1
244.964 230.837 38.3758 1
157.989 234.888 40.3917 1
162.036 234.89 40.3943 1
160.004 236.918 40.392 1
162.016 236.928 38.3727 1
160.004 234.909 38.3724 1
164.054 236.91 40.3946 1
166.061 236.926 38.3757 1
164.039 234.906 38.3755 1
236.939 236.939 40.3985 1
234.9 236.918 38.3791 1
236.918 234.9 38.3791 1
238.956 234.92 40.3985 1
238.949 236.929 38.3766 1
240.966 234.907 38.3765 1
162.024 238.94 40.3923 1
166.081 238.924 40.3948 1
164.052 240.957 40.3925 1
166.059 240.933 38.373 1
164.034 238.942 38.3729 1
168.111 240.955 40.3948 1
170.114 240.959 38.3756 1
168.088 238.948 38.3757 1
228.844 240.968 40.4001 1
232.9 240.966 40.3983 1
230.851 240.943 38.3786 1
232.878 238.933 38.3789 1
234.92 238.956 40.3985 1
234.907 240.966 38.3765 1
236.929 238.949 38.3766 1
166.094 242.947 40.3926 1
170.098 242.989 40.3947 1
170.065 244.992 38.3727 1
168.078 242.98 38.373 1
174.143 242.989 40.3969 1
172.096 244.974 40.3945 1
174.158 244.985 38.375 1
172.138 242.968 38.3754 1
176.17 244.992 40.3965 1
178.187 245.007 38.3771 1
224.792 244.985 40.399 1
222.779 245.015 38.3792 1
228.857 244.99 40.3976 1
226.816 242.976 40.3996 1
226.832 244.997 38.3775 1
228.82 242.969 38.3781 1
230.876 242.952 40.398 1
230.837 244.964 38.3758 1
232.88 242.978 38.3762 1
174.121 247.01 40.3942 1
172.133 246.973 38.3725 1
178.195 247.011 40.396 1
176.125 248.986 40.3938 1
178.136 249.025 38.3738 1
176.148 246.987 38.3745 1
182.228 247.041 40.3976 1
180.185 249.012 40.3953 1
182.225 249.031 38.3755 1
180.206 247.017 38.3763 1
184.236 249.072 40.3968 1
186.267 249.056 38.3769 1
188.3 249.076 40.398 1
190.338 249.087 38.3782 1
210.637 249.079 38.3791 1
212.669 249.064 40.3993 1
214.698 249.078 38.3783 1
220.792 249.062 40.3976 1
218.739 247.037 40.3995 1
216.709 249.044 40.3985 1
218.744 249.03 38.3773 1
220.762 247.046 38.3783 1
224.836 248.958 40.3964 1
222.778 247.001 40.3983 1
222.806 249.034 38.3761 1
224.833 246.983 38.3768 1
226.881 246.993 40.397 1
182.182 251.069 40.3947 1
180.129 250.98 38.3731 1
186.251 251.04 40.3959 1
186.202 253.015 38.3736 1
184.203 251.081 38.3746 1
190.317 251.097 40.397 1
188.238 253.068 40.3951 1
190.286 253.106 38.3747 1
188.301 251.058 38.3758 1
194.382 251.123 40.3978 1
192.331 253.123 40.396 1
194.373 253.13 38.3756 1
192.348 251.113 38.3768 1
198.451 251.13 40.3984 1
196.412 253.137 40.3967 1
198.45 253.138 38.3761 1
196.417 251.126 38.3776 1
202.52 251.129 40.3986 1
200.487 253.14 40.3971 1
202.524 253.137 38.3763 1
200.486 251.129 38.378 1
206.589 251.117 40.3985 1
204.563 253.134 40.3971 1
206.603 253.125 38.3762 1
204.555 251.123 38.378 1
210.634 251.065 40.3981 1
208.649 253.112 40.3969 1
210.694 253.073 38.3757 1
208.618 251.1 38.3776 1
214.728 251.091 40.3975 1
212.731 253.025 40.3965 1
212.682 251.046 38.377 1
218.794 251.006 40.3968 1
216.743 251.083 38.3763 1
198.449 145.824 44.4299 1
202.536 145.825 44.4302 1
200.493 145.823 42.4097 1
178.119 149.982 44.4284 1
182.197 149.874 44.4296 1
180.175 149.893 42.4087 1
186.301 149.886 44.4307 1
184.197 147.938 44.429 1
184.248 149.915 42.41 1
186.24 147.88 42.4091 1
190.33 149.844 44.4316 1
188.303 147.815 44.4298 1
188.305 149.857 42.4111 1
190.32 147.837 42.41 1
194.356 145.864 44.4295 1
192.32 145.908 42.4089 1
194.399 149.859 44.4323 1
192.362 147.886 44.4306 1
192.366 149.872 42.4119 1
194.41 147.876 42.4107 1
196.403 145.834 42.4094 1
198.463 149.841 44.4328 1
196.426 147.844 44.4311 1
196.437 149.854 42.4126 1
198.457 147.834 42.4111 1
202.519 149.841 44.433 1
200.492 147.831 44.4314 1
200.491 149.839 42.4129 1
202.527 147.835 42.4113 1
206.63 145.868 44.4303 1
204.583 145.836 42.4099 1
206.583 149.862 44.4331 1
204.558 147.846 44.4316 1
204.546 149.856 42.4131 1
206.575 147.879 42.4114 1
208.666 145.913 42.4099 1
210.653 149.849 44.4329 1
208.623 147.891 44.4316 1
208.617 149.876 42.413 1
210.667 147.842 42.4113 1
214.684 149.899 44.4326 1
212.686 147.824 44.4315 1
212.68 149.865 42.4126 1
214.754 147.895 42.411 1
218.79 149.914 44.4322 1
216.8 147.963 44.4312 1
220.8 149.949 42.4115 1
216.74 149.935 42.4121 1
170.141 153.985 44.4278 1
174.142 153.979 44.4293 1
172.123 153.961 42.4083 1
174.119 151.981 42.4078 1
178.197 153.946 44.4309 1
176.128 151.939 44.4289 1
176.188 153.956 42.41 1
178.178 151.952 42.4094 1
180.217 151.928 44.4303 1
180.22 153.923 42.4116 1
182.23 151.887 42.4108 1
184.259 151.897 44.4315 1
186.289 151.882 42.4121 1
214.689 151.894 42.414 1
220.782 151.944 44.4331 1
216.715 151.917 44.4337 1
220.758 153.939 42.4143 1
218.731 151.927 42.4133 1
222.767 153.938 44.434 1
224.832 151.962 44.4324 1
224.812 153.958 42.4132 1
222.817 151.913 42.4124 1
226.848 153.931 44.433 1
228.861 153.988 42.4121 1
166.063 157.981 44.4283 1
170.12 158.006 44.4301 1
168.094 155.969 44.4281 1
168.073 157.984 42.4089 1
170.1 155.999 42.4086 1
172.151 155.986 44.4297 1
172.13 157.985 42.411 1
174.163 155.98 42.4105 1
176.177 155.96 44.4314 1
224.793 155.957 44.4348 1
228.839 155.986 44.4336 1
228.822 157.991 42.4146 1
226.797 155.962 42.414 1
230.832 157.998 44.4342 1
232.843 156 44.4325 1
232.884 158.014 42.4131 1
230.86 155.972 42.4126 1
234.89 157.986 44.4329 1
162.017 162.017 44.4285 1
166.068 162.029 44.4305 1
164.039 159.998 44.4285 1
164.029 162.01 42.4092 1
166.051 159.994 42.4091 1
168.091 160.015 44.4303 1
232.863 160.022 44.4346 1
232.884 162.019 42.4156 1
230.855 160 42.4152 1
234.891 162.034 44.435 1
236.919 160.001 44.4332 1
236.93 162.014 42.4138 1
234.91 160.002 42.4135 1
238.942 162.022 44.4335 1
157.981 166.063 44.4283 1
162.029 166.068 44.4305 1
159.998 164.039 44.4285 1
159.994 166.051 42.4091 1
162.01 164.029 42.4092 1
164.047 164.047 44.4305 1
236.911 164.052 44.4353 1
236.928 166.059 42.4162 1
234.908 164.037 42.416 1
238.926 166.079 44.4355 1
240.959 164.05 44.4337 1
240.935 166.057 42.4142 1
238.944 164.032 42.414 1
242.948 166.092 44.4339 1
153.985 170.141 44.4278 1
158.006 170.12 44.4301 1
155.969 168.094 44.4281 1
155.999 170.1 42.4086 1
157.984 168.073 42.4089 1
160.015 168.091 44.4303 1
240.957 168.109 44.4356 1
240.961 170.112 42.4163 1
238.95 168.086 42.4163 1
242.991 170.097 44.4356 1
244.994 170.062 42.4142 1
242.982 168.076 42.4143 1
153.979 174.142 44.4293 1
151.981 174.119 42.4078 1
153.961 172.123 42.4083 1
155.986 172.151 44.4297 1
155.98 174.163 42.4105 1
157.985 172.13 42.411 1
242.991 174.141 44.4374 1
244.976 172.095 44.4355 1
244.988 174.156 42.416 1
242.971 172.136 42.4162 1
247.012 174.12 44.4354 1
246.976 172.131 42.4141 1
149.982 178.119 44.4284 1
153.946 178.197 44.4309 1
151.939 176.128 44.4289 1
151.952 178.178 42.4094 1
153.956 176.188 42.41 1
155.96 176.177 44.4314 1
244.994 176.168 44.4371 1
245.009 178.186 42.4177 1
247.013 178.193 44.4368 1
248.988 176.123 44.4352 1
249.028 178.135 42.4153 1
246.99 176.146 42.4156 1
149.874 182.197 44.4296 1
149.893 180.175 42.4087 1
151.928 180.217 44.4303 1
151.887 182.23 42.4108 1
153.923 180.22 42.4116 1
247.043 182.227 44.4382 1
249.014 180.183 44.4364 1
249.033 182.224 42.4166 1
247.02 180.204 42.4172 1
251.071 182.181 44.436 1
250.982 180.127 42.4148 1
149.886 186.301 44.4307 1
147.938 184.197 44.429 1
147.88 186.24 42.4091 1
149.915 184.248 42.41 1
151.897 184.259 44.4315 1
151.882 186.289 42.4121 1
249.074 184.235 44.4376 1
249.059 186.266 42.4178 1
251.042 186.25 44.4371 1
253.017 186.2 42.4154 1
251.084 184.202 42.416 1
149.844 190.33 44.4316 1
147.815 188.303 44.4298 1
147.837 190.32 42.41 1
149.857 188.305 42.4111 1
249.078 188.299 44.4387 1
249.09 190.337 42.4189 1
251.099 190.316 44.438 1
253.07 188.237 44.4365 1
253.109 190.285 42.4163 1
251.061 188.3 42.4171 1
145.864 194.356 44.4295 1
145.908 192.32 42.4089 1
149.859 194.399 44.4323 1
147.886 192.362 44.4306 1
147.876 194.41 42.4107 1
149.872 192.366 42.4119 1
251.125 194.381 44.4387 1
253.125 192.33 44.4373 1
253.133 194.372 42.4171 1
251.115 192.347 42.4179 1
145.824 198.449 44.4299 1
145.834 196.403 42.4094 1
149.841 198.463 44.4328 1
147.844 196.426 44.4311 1
147.834 198.457 42.4111 1
149.854 196.437 42.4126 1
251.132 198.451 44.4392 1
253.139 196.411 44.438 1
253.141 198.449 42.4176 1
251.129 196.416 42.4186 1
145.825 202.536 44.4302 1
145.823 200.493 42.4097 1
149.841 202.519 44.433 1
147.831 200.492 44.4314 1
147.835 202.527 42.4113 1
149.839 200.491 42.4129 1
251.131 202.52 44.4395 1
253.142 200.487 44.4383 1
253.14 202.524 42.4178 1
251.132 200.486 42.419 1
145.868 206.63 44.4303 1
145.836 204.583 42.4099 1
149.862 206.583 44.4331 1
147.846 204.558 44.4316 1
147.879 206.575 42.4114 1
149.856 204.546 42.4131 1
251.119 206.589 44.4395 1
253.136 204.563 44.4385 1
253.128 206.604 42.4178 1
251.126 204.555 42.4191 1
145.913 208.666 42.4099 1
149.849 210.653 44.4329 1
147.891 208.623 44.4316 1
147.842 210.667 42.4113 1
149.876 208.617 42.413 1
249.082 210.637 42.4201 1
251.067 210.635 44.4393 1
253.114 208.649 44.4384 1
253.076 210.695 42.4175 1
251.102 208.619 42.4189 1
149.899 214.684 44.4326 1
147.824 212.686 44.4315 1
147.895 214.754 42.411 1
149.865 212.68 42.4126 1
151.894 214.689 42.414 1
249.066 212.67 44.4402 1
249.081 214.699 42.4195 1
251.094 214.728 44.4389 1
253.027 212.731 44.4381 1
251.048 212.683 42.4185 1
149.914 218.79 44.4322 1
147.963 216.8 44.4312 1
149.949 220.8 42.4115 1
149.935 216.74 42.4121 1
151.944 220.782 44.4331 1
151.917 216.715 44.4337 1
153.939 220.758 42.4143 1
151.927 218.731 42.4133 1
249.064 220.793 44.439 1
247.039 218.74 44.4404 1
249.047 216.71 44.4397 1
247.049 220.763 42.4195 1
249.032 218.745 42.4188 1
251.008 218.795 44.4384 1
251.085 216.744 42.418 1
153.938 222.767 44.434 1
151.962 224.832 44.4324 1
153.958 224.812 42.4132 1
151.913 222.817 42.4124 1
155.957 224.793 44.4348 1
244.987 224.793 44.4401 1
245.018 222.78 42.4202 1
248.96 224.837 44.4382 1
247.003 222.779 44.4395 1
246.985 224.834 42.4184 1
249.036 222.807 42.4179 1
153.931 226.848 44.433 1
153.988 228.861 42.4121 1
155.986 228.839 44.4336 1
157.991 228.822 42.4146 1
155.962 226.797 42.414 1
240.97 228.845 44.4409 1
244.992 228.859 44.4391 1
242.978 226.817 44.4405 1
242.971 228.822 42.4194 1
244.999 226.834 42.4189 1
246.995 226.882 44.4386 1
157.998 230.832 44.4342 1
156 232.843 44.4325 1
158.014 232.884 42.4131 1
155.972 230.86 42.4126 1
160.022 232.863 44.4346 1
162.019 232.884 42.4156 1
160 230.855 42.4152 1
240.968 232.902 44.4396 1
238.935 232.88 42.42 1
240.946 230.853 42.4197 1
242.954 230.877 44.4393 1
242.981 232.881 42.418 1
244.966 230.838 42.4177 1
157.986 234.89 44.4329 1
162.034 234.891 44.435 1
160.001 236.919 44.4332 1
162.014 236.93 42.4138 1
160.002 234.91 42.4135 1
164.052 236.911 44.4353 1
166.059 236.928 42.4162 1
164.037 234.908 42.416 1
236.941 236.941 44.4398 1
234.901 236.92 42.4201 1
236.92 234.901 42.4201 1
238.957 234.921 44.4397 1
238.951 236.931 42.4183 1
240.968 234.909 42.4182 1
162.022 238.942 44.4335 1
166.079 238.926 44.4355 1
164.05 240.959 44.4337 1
166.057 240.935 42.4142 1
164.032 238.944 42.414 1
168.109 240.957 44.4356 1
170.112 240.961 42.4163 1
168.086 238.95 42.4163 1
228.845 240.97 44.4409 1
232.902 240.968 44.4396 1
230.853 240.946 42.4197 1
232.88 238.935 42.42 1
234.921 238.957 44.4397 1
234.909 240.968 42.4182 1
236.931 238.951 42.4183 1
166.092 242.948 44.4339 1
170.097 242.991 44.4356 1
170.062 244.994 42.4142 1
168.076 242.982 42.4143 1
174.141 242.991 44.4374 1
172.095 244.976 44.4355 1
174.156 244.988 42.416 1
172.136 242.971 42.4162 1
176.168 244.994 44.4371 1
178.186 245.009 42.4177 1
224.793 244.987 44.4401 1
222.78 245.018 42.4202 1
228.859 244.992 44.4391 1
226.817 242.978 44.4405 1
226.834 244.999 42.4189 1
228.822 242.971 42.4194 1
230.877 242.954 44.4393 1
230.838 244.966 42.4177 1
232.881 242.981 42.418 1
174.12 247.012 44.4354 1
172.131 246.976 42.4141 1
178.193 247.013 44.4368 1
176.123 248.988 44.4352 1
178.135 249.028 42.4153 1
